,DATE,BP,CVX,XOM,XOM.1,RDS.A,RDS.B,AMX,CX,FMX,ALFAA,PAC,BIMBOA,GISSAA,ANB,SANMEXB,SIEN,AZTECACPO,TV,WALMEX
2697,2010-04-12,59.34,80.43,68.71,68.71,60.62,58.39,25.68,10.38,48.75,9.99,35.69,27.38,9.38,,15.75,,,21.45,62.66
2698,2010-04-13,59.29,80.21,68.66,68.66,60.66,58.37,25.74,10.33,48.67,9.81,35.8,27.08,10.0,,15.75,,,21.58,61.73
2699,2010-04-14,60.0,80.58,68.61,68.61,61.8,59.64,25.94,10.46,48.47,9.8,36.77,26.96,10.01,,14.8,,,21.55,62.19
2700,2010-04-15,60.57,81.59,68.26,68.26,61.77,59.64,26.16,10.39,48.1,9.78,36.58,27.14,9.85,,15.75,,,21.49,62.01
2701,2010-04-16,59.88,80.75,67.93,67.93,61.11,58.86,25.73,10.202,46.27,9.6,35.58,26.38,9.85,,15.75,,,20.95,61.3
2702,2010-04-19,59.48,81.32,68.23,68.23,61.0,58.84,25.48,10.12,46.51,9.7,34.95,26.24,9.8,,15.75,,,21.1,61.35
2703,2010-04-20,60.48,82.05,68.97,68.97,61.7,59.6,25.58,10.17,47.2,9.82,35.51,26.99,9.89,,15.75,,,21.36,31.22
2704,2010-04-21,60.09,81.92,68.92,68.92,61.55,59.46,25.405,10.26,47.7,9.65,36.31,26.48,9.84,,15.75,,,20.8,31.0
2705,2010-04-22,59.55,81.2,68.56,68.56,61.12,58.91,25.53,10.606,47.35,9.55,36.57,26.96,9.5,,,,,21.13,31.25
2706,2010-04-23,59.88,82.67,69.24,69.24,61.93,59.79,25.78,11.58,48.04,9.45,36.72,26.76,9.4,,,,,21.16,31.27
2707,2010-04-26,57.91,82.59,69.29,69.29,61.18,59.12,25.78,11.72,47.77,9.49,36.69,26.57,9.3,,,,,21.15,31.4
2708,2010-04-27,56.33,80.23,68.27,68.27,61.07,58.89,24.94,11.11,46.01,9.2,34.9,25.48,9.4,,,,,19.75,30.02
2709,2010-04-28,57.34,80.62,69.19,69.19,62.59,60.55,25.2,11.42,46.41,9.4,35.03,25.98,9.75,,,,,20.2,30.19
2710,2010-04-29,52.56,82.29,68.66,68.66,61.69,59.85,25.56,11.75,47.22,9.38,35.9,25.71,10.25,,,,,20.68,29.69
2711,2010-04-30,52.15,81.44,67.77,67.77,62.75,60.68,25.74,11.423,47.33,9.6,35.41,24.59,10.11,,,,,20.78,28.8
2712,2010-05-03,50.19,82.83,67.84,67.84,61.94,60.15,26.105,11.77,46.97,9.56,35.4,24.15,10.5,,15.8,,,20.75,28.75
2713,2010-05-04,51.2,80.76,66.47,66.47,60.09,58.22,25.23,11.04,44.82,9.5,34.22,23.5,10.55,,15.8,,,19.59,28.6
2714,2010-05-05,50.99,80.19,66.17,66.17,57.58,55.52,24.86,10.548,43.77,9.42,32.8,24.49,11.7,,15.8,,,18.99,28.91
2715,2010-05-06,50.332,77.2,63.89,63.89,55.59,53.75,23.88,10.12,42.39,9.3,31.23,24.25,11.75,,15.8,,,18.32,28.67
2716,2010-05-07,49.06,77.1,63.7,63.7,54.14,52.3,23.98,9.856,42.17,9.37,31.13,24.0,12.4,,15.8,,,18.23,29.51
2717,2010-05-10,48.75,79.89,65.23,65.23,56.53,54.57,25.24,10.96,44.41,9.55,33.36,24.88,12.0,,15.8,,,19.25,29.86
2718,2010-05-11,48.74,79.7,64.46,64.46,56.15,54.16,25.0,10.81,44.81,9.46,33.52,24.75,11.79,,15.8,,,18.98,30.05
2719,2010-05-12,48.5,80.06,64.91,64.91,56.13,54.34,25.4,11.36,45.12,9.55,34.17,24.85,11.3,,15.8,,,19.56,29.95
2720,2010-05-13,48.1,78.92,64.74,64.74,55.12,53.27,25.13,11.08,45.04,9.55,34.64,25.0,11.66,,15.8,,,19.46,29.8
2721,2010-05-14,46.87,77.83,63.6,63.6,54.43,52.55,24.62,10.63,44.36,9.34,34.0,24.1,10.98,,15.8,,,19.05,29.44
2722,2010-05-17,46.57,77.73,63.27,63.27,54.06,52.29,24.46,10.56,43.99,9.4,34.43,24.4,10.63,,15.8,,,18.85,28.99
2723,2010-05-18,45.38,76.8475,62.79,62.79,52.88,51.12,24.1,10.41,43.49,9.0,34.0,23.64,10.63,,15.8,,,18.56,28.2
2724,2010-05-19,45.27,76.6,62.45,62.45,53.6,51.74,23.85,10.17,42.16,8.9,33.7,23.25,10.2,,15.8,,,18.37,28.7
2725,2010-05-20,44.58,73.6,60.33,60.33,52.67,50.51,22.87,9.625,40.73,8.7,32.5,22.7,10.3,,15.8,,,18.01,27.79
2726,2010-05-21,43.86,74.48,60.88,60.88,52.78,50.96,23.26,9.76,41.74,8.64,33.09,22.91,10.2,,15.8,,,18.3,28.0
2727,2010-05-24,41.86,73.44,60.19,60.19,51.09,49.27,23.27,9.82,41.09,8.8,32.19,22.5,10.13,,15.8,,,18.09,28.02
2728,2010-05-25,42.56,72.57,59.71,59.71,51.72,49.94,23.08,9.73,41.26,8.77,32.42,22.95,10.49,,15.8,,,17.95,28.0
2729,2010-05-26,42.41,71.55,59.31,59.31,50.35,48.73,23.24,10.12,41.42,8.82,33.18,23.84,10.56,,16.75,,,18.2,29.1
2730,2010-05-27,45.38,74.36,61.46,61.46,53.01,51.19,24.2,10.78,43.67,9.06,34.76,23.94,10.79,,16.75,,,19.0,29.85
2731,2010-05-28,42.95,73.87,60.46,60.46,52.4,50.64,23.67,10.41,42.18,8.8,34.0,23.0,10.6,,16.75,,,18.59,28.85
2732,2010-06-01,36.52,72.29,59.25,59.25,52.14,50.4,23.755,10.28,41.93,8.9,33.82,22.29,10.6,,16.75,,,18.56,27.9
2733,2010-06-02,37.66,74.13,60.77,60.77,53.81,51.91,24.34,10.46,43.53,9.09,33.82,22.92,10.68,,16.75,,,18.81,28.39
2734,2010-06-03,39.27,73.91,61.56,61.56,54.06,52.11,24.26,10.31,43.96,9.0,33.82,23.18,10.5,,16.75,,,18.72,27.93
2735,2010-06-04,37.16,71.28,59.525,59.525,51.78,49.99,23.74,9.68,43.51,8.91,33.82,22.91,10.17,,16.75,,,18.04,27.82
2736,2010-06-07,36.76,71.35,59.3,59.3,51.19,49.39,23.72,9.68,43.01,8.8,33.82,22.9,10.5,,16.75,,,17.52,27.81
2737,2010-06-08,34.6775,71.0225,61.24,61.24,51.87,49.88,24.18,9.97,43.35,8.91,33.82,22.79,10.5,,16.75,,,17.58,28.13
2738,2010-06-09,29.2,70.79,60.03,60.03,50.74,48.94,24.11,9.88,43.55,9.16,33.82,23.2,10.5,,16.75,,,17.89,28.25
2739,2010-06-10,32.78,74.17,61.89,61.89,52.35,50.26,24.67,10.35,45.05,9.2,32.7712,23.52,10.5,,16.75,,,18.69,28.77
2740,2010-06-11,33.97,74.06,61.86,61.86,52.4,50.35,24.56,10.5,45.87,9.5,32.7712,23.9,10.5,,16.75,,,18.7,28.98
2741,2010-06-14,30.67,74.18,61.37,61.37,52.38,50.4,24.42,10.452,46.01,9.44,33.07,24.32,10.5,,16.75,,,18.6,29.6
2742,2010-06-15,31.4,75.23,62.51,62.51,54.05,51.9,25.14,10.82,46.71,9.49,33.18,24.0,10.65,,16.75,,,18.94,30.12
2743,2010-06-16,31.85,74.95,62.51,62.51,54.5,52.33,25.29,10.8,46.79,9.35,31.89,24.8,10.5,,16.75,,,18.8,30.18
2744,2010-06-17,31.71,75.32,62.6,62.6,54.76,52.62,25.38,10.68,46.75,9.29,31.45,24.82,10.2,,16.75,,,18.8,30.42
2745,2010-06-18,31.76,75.52,63.1,63.1,54.65,52.31,25.3,10.66,46.98,9.12,31.7,25.0,10.2,,16.75,,,18.95,30.8
2746,2010-06-21,30.33,75.72,63.13,63.13,54.44,52.35,25.38,10.73,46.79,9.27,30.87,24.77,10.3,,16.75,,,18.97,30.49
2747,2010-06-22,29.68,74.0,61.94,61.94,54.17,51.8,25.06,10.46,45.78,9.2,29.84,24.3,10.3,,16.75,,,18.5,30.34
2748,2010-06-23,29.67,72.26,61.1,61.1,54.09,51.91,25.54,10.27,45.45,9.25,30.17,24.42,10.3,,16.75,,,18.31,30.65
2749,2010-06-24,28.74,70.83,60.07,60.07,52.83,50.74,25.14,9.92,45.48,9.2,30.25,24.25,10.0,,16.75,,,17.89,30.25
2750,2010-06-25,27.02,70.06,59.1,59.1,52.91,50.69,25.605,9.96,45.85,9.45,30.54,24.34,10.02,,,,,18.05,30.37
2751,2010-06-28,27.05,69.96,58.47,58.47,52.86,50.93,25.44,9.91,45.6,9.7,30.55,24.21,10.1,,,,,18.09,30.3
2752,2010-06-29,27.67,68.36,57.29,57.29,51.19,49.24,24.26,9.37,44.12,9.55,29.35,23.62,10.2,,,,,17.69,29.5
2753,2010-06-30,28.88,67.86,57.07,57.07,50.22,48.28,23.75,9.3,43.15,9.7,29.05,23.25,10.2,,,,,17.41,28.65
2754,2010-07-01,29.39,67.48,56.61,56.61,49.53,47.43,23.86,9.05,43.04,9.7,28.6,22.61,9.6,,,,,17.58,28.8
2755,2010-07-02,29.35,67.31,56.57,56.57,50.01,48.02,23.87,8.933,43.59,9.78,28.7,23.0,9.6,,,,,17.87,28.88
2756,2010-07-06,31.91,67.56,57.46,57.46,50.52,48.34,24.14,9.0,44.24,9.7,28.91,23.5,9.6,,,,,18.18,29.5
2757,2010-07-07,33.19,69.45,58.43,58.43,51.73,49.46,24.84,9.23,44.54,9.76,30.17,24.4,9.8,,,,,18.59,29.81
2758,2010-07-08,33.74,70.41,58.81,58.81,53.32,51.03,24.7,9.18,44.69,9.8,30.9,24.62,10.4,,,,,18.69,29.55
2759,2010-07-09,34.05,71.84,58.78,58.78,53.51,51.3,24.695,9.25,45.41,9.82,31.15,24.11,10.49,,,,,18.88,29.6
2760,2010-07-12,36.76,71.85,58.94,58.94,53.51,51.09,24.29,9.28,46.06,9.81,31.25,24.69,10.49,,,,,18.83,29.35
2761,2010-07-13,36.88,73.23,59.42,59.42,54.9,52.73,24.82,9.49,46.35,9.89,31.54,24.85,9.6,,,,,18.78,29.77
2762,2010-07-14,36.18,73.05,59.26,59.26,55.35,53.22,24.91,9.57,46.42,9.7,31.68,25.34,10.28,,,,,18.9,29.66
2763,2010-07-15,38.92,73.04,59.27,59.27,55.84,53.82,24.8,9.47,46.3,9.76,31.66,24.82,10.26,,,,,18.95,29.7
2764,2010-07-16,37.1,71.5,57.96,57.96,54.71,52.54,24.0,8.88,45.3,9.6,31.4,24.24,10.0,,,,,18.36,29.5
2765,2010-07-19,35.75,72.0,58.43,58.43,54.91,52.79,24.12,9.0,45.02,9.76,31.79,24.33,10.05,,,,,18.43,29.7
2766,2010-07-20,35.2,73.1,58.95,58.95,54.81,52.65,24.5,9.33,44.92,9.79,31.8,24.2,10.3,,,,,18.47,30.13
2767,2010-07-21,36.13,72.17,58.17,58.17,53.87,51.83,24.47,9.17,44.58,9.66,31.48,24.45,10.13,,,,,18.15,30.5
2768,2010-07-22,36.23,73.44,59.38,59.38,55.87,53.61,25.62,9.49,45.09,9.77,31.66,24.5,10.2,,,,,18.59,30.73
2769,2010-07-23,36.86,73.52,59.72,59.72,56.46,54.4,25.58,9.44,45.7,9.79,32.55,24.45,10.38,,,,,18.73,30.8
2770,2010-07-26,38.65,74.62,60.39,60.39,56.64,54.45,25.76,9.57,46.33,9.8,33.0,24.13,10.38,,,,,19.03,30.65
2771,2010-07-27,38.0,75.3,60.81,60.81,56.81,54.69,25.525,9.3,46.71,9.82,32.98,23.88,10.22,,,,,18.82,30.2
2772,2010-07-28,37.71,75.56,60.91,60.91,55.91,53.49,25.4,9.12,46.86,9.82,32.58,23.83,10.0,,12.15,,,18.84,30.32
2773,2010-07-29,38.47,76.02,60.34,60.34,55.98,53.76,25.16,8.91,47.49,9.76,32.3,23.97,10.24,,12.15,,,18.6,30.2
2774,2010-07-30,38.47,76.21,59.68,59.68,55.42,53.42,24.8,9.08,48.68,9.76,32.49,23.88,10.0,,12.15,,,19.0,29.85
2775,2010-08-02,39.42,77.8,61.94,61.94,57.85,55.89,25.5,9.33,50.14,9.76,33.25,23.3,10.15,,12.15,,,19.44,29.7
2776,2010-08-03,40.0,78.66,62.72,62.72,58.56,56.42,25.56,9.15,50.02,9.63,33.01,23.24,10.0,,12.15,,,19.39,29.65
2777,2010-08-04,39.39,79.02,62.72,62.72,57.95,55.83,25.76,9.2,50.38,9.67,32.25,23.62,9.94,,12.15,,,19.77,30.15
2778,2010-08-05,40.68,79.07,62.71,62.71,57.7,55.59,25.67,9.125,50.03,9.75,32.01,23.5,10.06,,12.6,,,19.81,30.12
2779,2010-08-06,41.33,78.73,61.97,61.97,57.83,55.83,25.41,9.12,49.89,9.8,31.56,23.32,9.8,,12.15,,,19.73,30.17
2780,2010-08-09,40.86,79.29,62.45,62.45,58.17,56.18,25.47,9.03,49.62,9.65,31.44,23.34,9.8,,12.15,,,19.75,30.3
2781,2010-08-10,40.11,79.04,61.93,61.93,58.07,56.12,25.22,8.98,49.4,9.73,30.35,23.34,9.7,,12.5,,,19.62,30.38
2782,2010-08-11,38.79,77.13,60.39,60.39,55.94,54.05,24.48,8.6,48.25,9.58,29.74,22.78,9.95,,12.15,,,19.12,29.68
2783,2010-08-12,38.38,77.07,60.23,60.23,55.4,53.64,24.5,8.42,48.0,9.71,30.23,23.12,9.95,,12.15,,,19.07,29.77
2784,2010-08-13,38.93,77.4,59.91,59.91,55.47,53.74,24.76,8.28,48.04,9.65,30.77,23.12,10.0,,12.15,,,19.12,29.66
2785,2010-08-16,38.4,77.71,59.88,59.88,55.46,53.56,24.96,8.24,48.02,9.6,31.03,23.05,10.18,,12.15,,,19.14,29.6
2786,2010-08-17,38.05,77.77,60.82,60.82,56.09,54.29,25.18,8.33,48.69,9.43,31.23,23.07,9.99,,12.15,,,19.24,29.99
2787,2010-08-18,37.3,77.04,60.15,60.15,56.03,54.12,25.0,8.44,49.68,9.45,31.4,23.24,9.99,,12.15,,,19.27,30.28
2788,2010-08-19,36.24,75.84,59.29,59.29,54.46,52.66,24.72,8.19,49.84,9.45,31.12,23.02,9.9,,12.15,,,18.99,30.0
2789,2010-08-20,36.4,75.05,58.89,58.89,53.81,52.17,24.8,8.09,49.93,9.4,30.78,22.98,10.1,,12.15,,,19.29,29.91
2790,2010-08-23,36.12,75.05,59.5,59.5,53.9,52.32,24.46,7.82,49.75,9.3,30.18,23.0,9.99,,12.15,,,19.09,29.35
2791,2010-08-24,34.92,73.78,58.94,58.94,53.17,51.17,23.605,7.36,49.28,9.16,29.22,22.62,9.99,,12.15,,,18.57,29.2
2792,2010-08-25,35.25,74.07,58.91,58.91,53.26,51.4,23.36,7.6,49.46,9.4,29.05,22.75,9.8,,12.15,,,18.57,28.91
2793,2010-08-26,35.42,73.33,58.48,58.48,52.94,51.33,23.12,7.42,48.95,9.24,28.72,22.56,9.65,,12.15,,,18.46,28.4
2794,2010-08-27,35.56,74.93,59.8,59.8,54.23,52.46,23.64,7.6154,49.6,9.38,29.09,22.83,10.0,,12.15,,,19.01,29.0
2795,2010-08-30,35.26,73.78,59.0,59.0,53.09,51.5,23.09,7.471,49.24,9.28,28.18,22.45,10.3,,12.15,,,18.61,28.62
2796,2010-08-31,34.83,74.08,59.11,59.11,53.03,51.33,23.32,7.45,48.7,8.99,28.29,22.69,10.15,,12.15,,,18.49,29.92
2797,2010-09-01,36.16,76.77,60.91,60.91,55.03,53.37,24.3,7.817,49.9,9.3,29.18,23.25,10.55,,12.15,,,19.07,29.67
2798,2010-09-02,36.57,77.45,61.06,61.06,55.44,53.73,24.5,7.87,50.99,9.3,29.49,23.22,10.4,,12.15,,,18.97,29.6
2799,2010-09-03,37.43,78.0,61.32,61.32,56.28,54.63,24.72,8.14,51.38,9.4,30.16,22.94,10.2,,16.8,,,19.31,29.8
2800,2010-09-07,37.19,77.05,60.55,60.55,55.24,53.65,24.48,8.1058,50.26,9.32,29.97,22.88,10.15,,16.8,,,18.5,29.35
2801,2010-09-08,38.37,77.25,60.75,60.75,56.22,54.7,24.4,8.17,50.18,9.3,29.84,22.82,10.35,,16.8,,,18.4,29.73
2802,2010-09-09,38.02,77.36,61.05,61.05,56.21,54.67,24.44,8.163,50.26,9.42,30.14,22.91,11.2,,16.8,,,18.5,29.88
2803,2010-09-10,38.22,78.82,61.2,61.2,56.66,55.27,24.52,8.18,50.27,9.6,30.3,23.2,11.2,,,,,18.83,29.97
2804,2010-09-13,38.35,79.25,61.0,61.0,57.33,55.9,24.92,8.34,50.89,9.6,31.0,23.25,11.09,,,,,19.06,29.95
2805,2010-09-14,38.52,79.51,61.01,61.01,57.83,56.2,24.92,8.32,51.63,9.62,31.33,23.34,11.07,,,,,19.31,30.15
2806,2010-09-15,38.18,79.21,61.0,61.0,58.34,56.81,25.04,8.26,51.5,9.7,32.02,23.52,11.1,,,,,19.32,30.01
2807,2010-09-16,38.27,79.05,60.97,60.97,58.78,57.36,24.89,7.93,52.4,,32.24,,,,,,,19.12,
2808,2010-09-17,38.03,78.46,60.78,60.78,58.24,56.82,24.77,7.81,51.96,,32.01,,,,,,,19.4,
2809,2010-09-20,38.68,79.9,61.55,61.55,59.39,57.87,25.56,8.05,51.92,9.76,32.58,23.35,11.3,,,,,19.42,30.36
2810,2010-09-21,38.59,79.75,61.54,61.54,59.51,57.97,25.81,8.12,51.06,9.54,33.21,23.32,11.3,,,,,19.04,30.95
2811,2010-09-22,38.09,79.25,61.45,61.45,59.14,57.56,26.01,8.2,51.08,9.6,33.4,23.0,11.25,,,,,18.9,30.94
2812,2010-09-23,38.13,78.54,61.15,61.15,58.95,57.39,26.16,8.04,50.63,9.63,33.36,23.02,11.28,,,,,18.83,31.01
2813,2010-09-24,38.46,80.12,61.75,61.75,60.3,58.52,26.46,8.37,51.26,9.66,33.74,23.38,11.11,,,,,18.7,31.18
2814,2010-09-27,38.71,80.08,61.71,61.71,60.31,58.57,26.32,8.38,51.35,9.7,33.15,23.33,11.25,,,,,18.48,31.16
2815,2010-09-28,39.29,80.88,62.06,62.06,60.54,58.8,26.6,8.38,51.19,9.79,33.96,23.52,11.25,,,,,18.82,31.3
2816,2010-09-29,40.0,81.28,61.59,61.59,60.53,58.56,26.43,8.26,51.08,9.75,34.14,23.52,11.3,,,,,18.91,31.38
2817,2010-09-30,41.17,81.05,61.79,61.79,60.3,58.79,26.66,8.17,50.73,9.75,34.44,23.0,11.3,,,,,18.92,31.7
2818,2010-10-01,41.95,81.95,62.54,62.54,61.78,60.17,27.1,8.29,51.07,9.75,34.75,23.0,11.8,,,,,18.96,32.19
2819,2010-10-04,40.82,81.31,62.19,62.19,60.83,59.34,27.21,7.99,51.28,9.74,34.5,23.82,11.79,,,,,18.91,32.3
2820,2010-10-05,41.33,83.39,63.26,63.26,62.31,60.35,27.15,8.16,51.6,9.69,35.34,23.75,11.69,,,,,21.51,32.25
2821,2010-10-06,41.61,83.89,63.94,63.94,62.54,60.58,27.5,8.16,50.38,9.7,34.97,23.5,11.8,,,,,21.9,32.18
2822,2010-10-07,41.52,83.52,63.85,63.85,62.7,60.91,27.22,7.952,50.19,9.72,34.75,23.47,11.8,,,,,21.74,31.35
2823,2010-10-08,41.92,83.94,64.38,64.38,62.89,60.89,27.69,8.06,50.97,9.67,35.31,23.94,11.8,,,,,22.07,31.11
2824,2010-10-11,41.24,83.71,64.55,64.55,62.87,61.26,27.88,7.77,52.49,9.73,35.05,23.92,11.9,,,,,21.68,31.41
2825,2010-10-12,41.26,83.84,64.7,64.7,62.61,61.08,27.79,7.84,53.47,9.72,35.18,24.05,11.89,,,,,21.76,31.05
2826,2010-10-13,41.41,83.67,65.04,65.04,63.22,61.74,28.2,7.84,54.69,9.81,36.42,24.5,12.0,,,,,22.28,31.1
2827,2010-10-14,41.02,83.9,65.3,65.3,63.65,62.15,28.08,7.77,54.74,9.76,35.88,24.5,12.0,,,,,22.31,31.1
2828,2010-10-15,40.62,83.61,65.19,65.19,63.53,61.99,28.17,7.61,54.19,9.64,35.47,24.06,11.84,,,,,21.98,31.08
2829,2010-10-18,41.49,84.48,66.28,66.28,64.16,62.63,28.44,7.47,55.38,9.83,35.87,24.37,11.88,,,,,22.31,31.82
2830,2010-10-19,40.94,82.79,65.12,65.12,62.26,60.64,27.76,7.41,53.08,9.75,35.69,23.92,11.88,,,,,21.84,31.62
2831,2010-10-20,41.1,84.02,66.01,66.01,63.0,61.46,28.44,7.74,53.62,9.8,36.05,24.05,11.88,,17.8,,,22.12,32.1
2832,2010-10-21,40.65,84.25,66.32,66.32,62.47,60.77,28.6,7.75,54.39,9.76,36.33,23.92,11.88,,17.8,,,22.29,32.31
2833,2010-10-22,40.5,84.55,66.34,66.34,62.87,61.45,28.78,7.88,53.49,9.8,35.98,23.45,11.97,,17.8,,,22.26,33.33
2834,2010-10-25,40.21,84.87,66.2,66.2,62.83,61.73,29.16,7.85,53.63,9.84,35.96,23.2,11.9,,17.8,,,22.12,33.44
2835,2010-10-26,40.65,85.15,66.53,66.53,63.41,62.5,29.02,8.3846,53.13,10.28,35.9,23.18,11.9,,17.8,,,22.3,33.18
2836,2010-10-27,40.1,84.31,65.67,65.67,62.75,62.16,28.48,8.38,52.96,10.29,35.94,23.45,11.9,,17.8,,,22.17,33.11
2837,2010-10-28,40.6,84.44,66.22,66.22,63.79,63.08,28.57,8.5,52.92,10.22,36.25,23.6,11.85,,17.8,,,22.22,33.6
2838,2010-10-29,40.8,82.6,66.49,66.49,64.93,64.32,28.63,8.43,54.91,10.3,37.08,23.85,11.74,,17.8,,,22.45,33.8
2839,2010-11-01,40.77,81.45,66.95,66.95,65.5,64.9,28.78,8.31,54.91,10.26,37.85,23.72,11.8,,17.8,,,22.88,33.8
2840,2010-11-02,41.42,82.15,67.84,67.84,67.35,66.62,29.04,8.79,55.5,,37.78,,,,,,,22.66,
2841,2010-11-03,42.37,82.7,67.97,67.97,67.19,65.84,29.0,8.85,55.22,10.1,38.13,23.52,11.03,,17.8,,,22.9,33.3
2842,2010-11-04,43.91,85.14,69.38,69.38,68.29,67.34,29.47,9.28,55.8,10.18,37.1,23.38,11.8,,17.8,,,23.08,33.29
2843,2010-11-05,43.79,84.98,70.0,70.0,67.91,66.68,29.74,9.29,55.38,10.25,37.2,23.74,12.0,,17.8,,,23.17,33.54
2844,2010-11-08,43.23,84.8,70.32,70.32,66.87,65.96,29.6,9.42,56.06,10.25,37.54,24.38,11.95,,17.8,,,23.4,34.06
2845,2010-11-09,43.0,83.56,70.63,70.63,65.63,64.6,28.81,9.1,55.81,10.25,36.99,25.46,11.7,,17.8,,,23.13,33.95
2846,2010-11-10,43.53,85.17,71.13,71.13,66.1,65.3,28.78,9.18,55.66,10.52,37.5,25.4,11.98,,17.8,,,23.55,33.86
2847,2010-11-11,43.68,86.09,71.83,71.83,66.34,65.34,28.66,9.18,55.47,10.6,37.66,25.25,11.98,,17.8,,,23.1,33.84
2848,2010-11-12,42.99,85.44,70.99,70.99,65.85,65.05,28.57,8.91,55.25,10.64,36.82,24.59,12.2,,17.8,,,22.85,33.72
2849,2010-11-15,43.04,84.86,70.48,70.48,65.45,64.72,28.83,8.8,55.0,,36.64,,,,,,,22.87,
2850,2010-11-16,41.78,82.48,68.94,68.94,64.04,63.14,28.06,8.55,53.89,10.48,35.53,24.38,12.0,,17.8,,,22.22,33.91
2851,2010-11-17,41.6,82.46,69.01,69.01,64.32,63.79,28.28,8.6,54.31,10.86,36.69,24.7,12.29,,,,,22.36,33.7
2852,2010-11-18,42.21,83.82,70.31,70.31,65.55,64.82,28.88,8.81,55.27,11.2,36.82,25.0,12.5,,,,,22.85,34.08
2853,2010-11-19,42.03,83.94,70.54,70.54,65.44,64.6,29.04,8.93,55.73,11.45,37.43,25.0,13.0,,,,,23.01,34.66
2854,2010-11-22,41.64,83.45,70.19,70.19,64.32,63.69,28.88,8.93,55.87,11.6,37.83,24.62,13.4,,,,,22.94,35.3
2855,2010-11-23,40.89,81.75,68.98,68.98,62.59,61.79,28.12,8.63,54.8,11.25,36.52,24.58,13.39,,,,,22.32,34.8
2856,2010-11-24,41.47,82.93,69.88,69.88,63.12,62.63,28.84,8.97,56.83,11.57,36.92,25.12,13.49,,,,,23.48,35.34
2857,2010-11-26,40.93,82.05,69.23,69.23,62.23,61.61,28.43,8.72,55.77,11.52,35.86,25.04,13.6,,,,,23.18,35.99
2858,2010-11-29,40.59,81.69,69.45,69.45,61.4,60.96,28.26,8.75,56.18,11.6,37.64,25.48,13.6,,,,,23.07,35.59
2859,2010-11-30,40.0,80.97,69.56,69.56,60.67,60.31,28.23,8.69,56.55,11.5,38.14,25.38,13.55,,,,,23.3,35.27
2860,2010-12-01,40.62,82.7,71.33,71.33,62.29,62.16,28.72,8.85,57.29,11.7,38.53,25.84,13.5,,,,,24.05,35.14
2861,2010-12-02,41.32,84.5,71.48,71.48,63.27,63.29,28.88,9.212,57.38,11.7,38.26,26.14,13.6,,15.99,,,24.38,34.82
2862,2010-12-03,41.49,84.89,71.19,71.19,63.87,63.55,28.63,9.35,57.24,11.7,38.25,26.35,14.0,,15.99,,,24.39,34.8
2863,2010-12-06,42.81,84.95,71.31,71.31,63.84,63.48,28.715,9.5,56.6,11.7,38.61,25.9,14.7,,,,,24.78,35.4
2864,2010-12-07,42.89,86.3,71.46,71.46,64.24,63.77,28.45,9.53,56.64,11.7,38.73,25.8,14.98,,,,,24.91,35.36
2865,2010-12-08,43.27,86.14,71.85,71.85,64.46,64.2,28.44,9.47,56.58,11.54,39.14,26.0,14.97,,,,,24.3,35.2
2866,2010-12-09,42.79,86.65,72.0,72.0,64.29,63.96,28.04,9.51,56.0,11.28,38.94,26.0,14.98,,,,,24.56,34.98
2867,2010-12-10,43.24,87.03,72.18,72.18,65.0,64.72,28.35,9.41,55.93,11.22,39.17,26.5,14.98,,,,,24.46,34.79
2868,2010-12-13,43.43,88.37,72.36,72.36,65.42,65.32,28.44,9.58,56.34,11.47,39.57,26.62,14.97,,,,,24.74,34.69
2869,2010-12-14,44.44,88.38,72.18,72.18,65.96,65.82,28.605,9.6827,56.21,11.45,38.85,26.8,14.97,,,,,24.99,34.91
2870,2010-12-15,43.86,88.01,71.85,71.85,64.75,64.7,28.1,9.56,55.46,11.55,38.57,26.93,14.8,,,,,25.0,35.16
2871,2010-12-16,43.75,89.06,72.22,72.22,64.88,64.82,28.125,9.68,55.6,11.44,39.42,26.52,14.6,,,,,25.22,35.68
2872,2010-12-17,43.25,88.49,72.17,72.17,64.34,64.42,28.3,9.7,55.99,11.47,39.54,27.06,14.56,,,,,25.3,35.9
2873,2010-12-20,43.68,88.8,72.22,72.22,64.53,64.75,28.23,9.9,55.74,11.51,39.66,26.74,14.2,,,,,25.61,35.39
2874,2010-12-21,43.54,89.23,72.72,72.72,65.07,65.07,28.43,10.45,55.95,11.65,39.66,26.26,14.9,,,,,26.26,35.6
2875,2010-12-22,43.61,89.92,72.8,72.8,65.44,65.49,28.43,10.32,55.94,12.02,40.28,26.1,15.0,,,,,26.51,35.75
2876,2010-12-23,44.0,90.68,73.2,73.2,65.68,65.68,28.295,10.22,55.74,11.95,40.23,26.11,15.0,,,,,25.98,35.67
2877,2010-12-27,43.97,90.12,73.01,73.01,66.08,66.06,28.19,10.16,55.55,12.15,40.9,26.38,15.25,,,,,25.94,35.25
2878,2010-12-28,44.11,91.19,73.42,73.42,66.29,66.28,28.38,10.1538,55.5,12.45,40.59,26.2,14.0,,15.2,,,25.87,34.98
2879,2010-12-29,43.95,91.37,73.37,73.37,66.45,66.5,28.38,10.346,55.63,12.45,41.29,26.08,15.75,,16.7,,,25.91,35.0
2880,2010-12-30,43.89,91.6,73.36,73.36,66.8,66.5,28.38,10.32,55.8,12.31,40.65,26.0,18.5,,,,,25.92,35.35
