,AMX,CX,FMX,ALFAA,PAC,BIMBOA,GISSAA,ANB,SANMEXB,SIEN,AZTECACPO,TV,WALMEX
2005-10-27,12.44,47.53,21.73,6.1,,8.84,11.4,,10.4,,,17.83,51.54
2005-10-28,12.85,49.21,22.19,6.16,,8.88,11.6,,11.0,,,18.05,51.97
2005-10-31,13.12,50.07,22.66,6.27,,8.94,11.99,,9.1,,,18.28,52.67
2005-11-01,13.37,50.68,22.6,6.33,,9.02,11.1,,11.5,,,18.78,53.37
2005-11-02,13.26,51.18,22.73,6.26,,9.08,11.08,,12.0,,,18.66,52.88
2005-11-03,13.2,50.18,22.78,6.09,,8.99,11.35,,12.5,,,18.59,52.86
2005-11-04,13.07,51.22,23.3,6.14,,9.08,10.79,,9.1,,,18.65,54.26
2005-11-07,13.12,52.0192,23.34,6.13,,8.88,10.97,,9.1,,,18.68,54.45
2005-11-08,13.12,51.06,23.2,6.14,,8.9,10.6,,9.1,,,18.62,54.61
2005-11-09,13.08,50.721,23.22,6.1,,8.9,10.63,,9.1,,,18.74,54.99
2005-11-10,13.22,51.94,23.22,6.18,,9.03,10.62,,9.1,,,18.92,56.26
2005-11-11,13.37,51.56,23.43,6.13,,8.82,10.32,,9.1,,,19.38,55.08
2005-11-14,13.66,52.26,23.33,6.11,,8.58,10.25,,12.0,,,19.22,56.92
2005-11-15,13.61,51.87,23.1,6.04,,8.62,10.0,,11.2,,,19.21,56.28
2005-11-16,13.7,53.27,23.12,6.07,,8.79,10.0,,10.7,,,19.5,55.8
2005-11-17,13.92,54.77,23.08,6.02,,8.84,9.8,,10.6,,,19.64,56.26
2005-11-18,14.0,54.75,22.8,6.0,,8.88,9.79,,9.6,,,19.86,56.53
2005-11-21,14.4,55.0,22.78,6.0,,8.79,10.99,,9.6,,,20.04,57.59
2005-11-22,14.67,54.79,22.73,5.95,,8.7,10.5,,9.6,,,19.97,57.26
2005-11-23,14.35,53.89,22.84,5.97,,8.74,10.5,,9.6,,,19.83,56.82
2005-11-24,,,,6.0,,8.75,10.5,,9.6,,,,56.77
2005-11-25,14.42,54.31,22.9,6.06,,8.8,10.5,,9.6,,,19.85,57.68
2005-11-28,14.62,53.67,22.68,5.95,,8.75,10.7,,9.6,,,19.6,57.2
2005-11-29,14.23,53.288,22.67,5.86,,8.77,10.8,,9.6,,,19.7,56.74
2005-11-30,14.36,54.1346,22.66,5.95,,9.33,11.0,,9.6,,,19.85,57.24
2005-12-01,14.69,55.92,23.13,6.08,,9.38,11.0,,9.6,,,20.09,58.81
2005-12-02,14.9,56.25,23.04,6.1,,9.38,10.75,,9.6,,,19.94,58.06
2005-12-05,15.18,56.41,22.74,6.04,,9.36,10.9,,9.6,,,20.02,57.48
2005-12-06,15.48,57.3942,23.28,6.08,,9.45,10.99,,9.6,,,20.16,58.27
2005-12-07,15.18,56.4615,23.06,5.96,,9.43,10.9,,9.2,,,20.78,56.73
2005-12-08,14.96,56.38,22.76,5.83,,9.26,10.9,,9.0,,,20.48,56.91
2005-12-09,15.26,56.971,22.51,5.81,,9.2,10.9,,9.0,,,20.51,58.56
2005-12-12,15.43,56.49,22.91,,,,,,,,,20.47,
2005-12-13,15.47,58.46,22.73,5.84,,9.1,10.98,,9.0,,,20.49,60.68
2005-12-14,15.5,58.9135,23.12,5.86,,9.43,11.24,,9.0,,,20.46,62.35
2005-12-15,15.05,58.41,23.15,5.9,,9.22,11.4,,9.0,,,20.57,61.12
2005-12-16,14.98,57.6923,23.23,5.95,,9.11,11.7,,9.0,,,20.34,59.17
2005-12-19,15.0,57.04,23.19,5.97,,9.24,11.7,,9.0,,,19.95,58.5
2005-12-20,14.94,57.49,23.47,5.96,,9.15,11.61,,9.0,,,19.98,57.76
2005-12-21,15.1,57.69,24.03,6.02,,9.19,12.0,,9.0,,,19.94,58.69
2005-12-22,14.89,57.615,23.86,6.1,,9.09,11.67,,9.0,,,20.12,58.81
2005-12-23,14.84,57.67,24.05,6.09,,9.2,11.6,,9.0,,,20.15,58.28
2005-12-26,,,,6.03,,9.2,11.73,,,,,,58.25
2005-12-27,14.68,57.67,24.13,6.04,,9.12,12.0,,9.0,,,20.17,58.71
2005-12-28,14.4,57.22,23.92,5.98,,9.01,12.43,,9.0,,,19.96,57.68
2005-12-29,14.78,57.64,24.18,5.95,,9.26,12.2,,10.0,,,20.23,57.92
2005-12-30,14.63,57.048,24.17,5.91,,9.26,12.2,,,,,20.12,59.01
2006-01-02,,,,5.95,,9.26,12.0,,,,,,59.3
2006-01-03,15.58,59.57,24.85,6.07,,9.5,12.1,,,,,20.89,60.6
2006-01-04,16.21,60.0,25.73,6.18,,9.34,12.05,,,,,20.94,60.81
2006-01-05,15.9,59.01,25.5,6.15,,9.36,12.49,,,,,20.75,61.47
2006-01-06,16.18,59.09,25.623,6.32,,9.6,12.02,,,,,20.93,61.24
2006-01-09,16.58,58.654,25.67,6.36,,9.6,12.21,,,,,21.22,61.35
2006-01-10,16.29,58.62,25.52,6.35,,9.62,12.49,,10.3,,,21.09,60.91
2006-01-11,16.66,61.34,26.15,6.4,,9.75,12.22,,9.0,,,21.11,60.72
2006-01-12,16.58,60.46,26.2,6.26,,9.56,12.5,,9.0,,,20.88,59.72
2006-01-13,16.65,60.38,26.15,6.2,,9.71,12.21,,9.0,,,20.54,59.06
2006-01-16,,,,6.25,,9.76,12.21,,9.0,,,,59.24
2006-01-17,16.0,59.93,25.5967,6.16,,9.74,12.5,,9.0,,,20.16,58.75
2006-01-18,15.64,58.6636,25.18,6.03,,9.67,12.5,,9.3,,,19.86,58.87
2006-01-19,16.34,60.31,25.5,6.12,,9.7,12.45,,9.0,,,20.65,59.44
2006-01-20,16.02,60.288,25.08,6.11,,9.75,12.45,,9.1,,,20.42,59.03
2006-01-23,16.09,60.62,25.22,6.05,,9.6,12.4,,9.05,,,20.7475,59.55
2006-01-24,16.88,62.04,25.33,6.14,,9.59,12.46,,9.05,,,20.97,60.1
2006-01-25,16.8,62.34,25.5,6.11,,9.56,12.43,,10.0,,,21.26,61.4
2006-01-26,17.42,63.57,26.0,6.08,,9.66,12.5,,,,,21.35,62.44
2006-01-27,17.13,62.93,26.75,5.92,,9.75,12.1,,,,,21.05,60.57
2006-01-30,16.9,63.33,26.54,5.99,,9.63,12.6,,,,,21.0075,59.56
2006-01-31,16.865,63.44,26.11,5.93,,9.54,12.6,,,,,20.89,60.68
2006-02-01,17.02,63.7308,25.95,5.96,,9.74,12.7,,,,,21.08,61.99
2006-02-02,16.69,62.48,25.64,6.0,,9.52,12.74,,,,,20.94,61.78
2006-02-03,16.48,61.39,25.55,5.9,,9.65,12.75,,,,,20.62,61.18
2006-02-06,16.3,62.82,26.0,,,,,,,,,20.7,
2006-02-07,16.38,60.88,26.02,5.81,,9.44,12.6,,,,,20.29,61.2
2006-02-08,16.94,59.7404,26.12,5.62,,9.2,12.6,,,,,20.1,59.82
2006-02-09,16.82,59.59,26.59,5.67,,9.48,12.4,,,,,20.3625,61.1
2006-02-10,16.8,56.91,26.59,5.62,,9.2,12.45,,,,,20.09,60.34
2006-02-13,16.28,54.4,26.18,5.59,,8.8,12.1,,,,,19.83,59.79
2006-02-14,16.43,56.25,26.22,5.61,,8.82,12.55,,9.0,,,19.66,29.31
2006-02-15,16.68,57.12,26.26,5.71,,8.87,12.42,,9.0,,,19.755,29.34
2006-02-16,17.22,57.69,26.71,5.75,,9.04,12.55,,9.0,,,20.14,29.72
2006-02-17,17.16,58.38,26.85,5.69,,8.95,12.6,,9.0,,,20.5,29.44
2006-02-20,,,,5.69,,8.99,12.6,,9.0,,,,29.84
2006-02-21,17.02,58.76,26.71,5.65,,8.81,12.1,,9.0,,,20.34,29.26
2006-02-22,17.32,59.81,27.16,5.74,,8.84,12.4,,9.01,,,20.84,29.67
2006-02-23,17.74,61.12,27.36,5.77,,9.32,12.5,,9.5,,,20.9,30.74
2006-02-24,17.81,61.21,27.72,5.71,28.26,9.41,12.52,,9.5,,,20.48,30.71
2006-02-27,17.41,60.45,28.7,5.65,28.95,9.43,12.6,,9.5,,,20.26,30.15
2006-02-28,17.36,59.38,29.0,5.58,28.8,9.28,12.6,,9.5,,,19.62,29.98
2006-03-01,17.86,60.32,29.17,5.71,29.9,9.52,12.5,,9.5,,,19.79,30.23
2006-03-02,17.75,59.65,29.13,5.72,30.3,9.52,12.5,,9.5,,,19.49,30.54
2006-03-03,17.68,59.99,28.92,5.75,29.65,9.42,12.7,,9.5,,,19.31,30.51
2006-03-06,17.49,59.04,28.45,5.62,29.1,9.17,12.55,,9.0,,,19.49,29.98
2006-03-07,17.0,57.25,27.75,5.42,29.05,8.81,12.1,,9.0,,,18.77,29.66
2006-03-08,16.62,57.07,27.6,5.43,28.95,8.89,12.3,,10.0,,,18.94,29.09
2006-03-09,16.68,56.98,27.93,5.37,29.45,8.8,,,9.5,,,19.16,28.21
2006-03-10,16.63,57.45,28.33,5.45,29.55,8.87,12.3,,,,,19.31,28.79
2006-03-13,17.0,57.88,28.16,5.56,30.5,8.94,,,9.5,,,19.75,29.08
2006-03-14,17.54,58.37,28.14,5.65,30.7,9.04,12.0,,9.0,,,19.76,29.3
2006-03-15,17.5,61.15,29.96,5.62,32.15,9.0,12.3,,9.5,,,19.79,29.21
2006-03-16,17.57,63.11,30.44,5.62,32.69,9.12,12.6,,9.45,,,19.56,29.7
2006-03-17,17.7,62.92,30.52,5.8,32.85,9.4,,,10.0,,,19.54,29.81
2006-03-20,17.8,63.4,30.65,6.0,33.15,9.38,12.2,,9.45,,,19.47,30.17
2006-03-21,17.44,62.5385,30.26,,33.8,,,,,,,19.07,
2006-03-22,17.5,63.18,29.83,6.11,34.0,9.33,12.0,,9.45,,,19.23,30.42
2006-03-23,17.28,62.23,29.96,6.01,34.0,9.14,12.1,,9.45,,,19.12,29.62
2006-03-24,17.245,62.73,29.97,6.03,32.59,9.22,12.1,,9.5,,,19.18,29.65
2006-03-27,17.08,62.67,30.11,6.1,30.9,8.93,11.9,,9.05,,,19.18,29.09
2006-03-28,16.85,60.375,30.62,5.99,32.39,8.85,11.8,,9.05,,,19.4,28.34
2006-03-29,16.85,61.38,30.57,5.99,32.7,8.9,11.8,,9.0,,,19.83,28.71
2006-03-30,16.9,62.26,30.45,6.08,31.99,8.98,12.0,,9.0,,,19.78,28.82
2006-03-31,17.13,62.77,30.55,6.21,31.95,8.93,11.8,,8.0,,,19.9,28.76
2006-04-03,17.62,63.38,31.08,6.28,31.7,9.07,11.8,,9.0,,,19.98,29.63
2006-04-04,17.42,64.33,31.07,6.3,31.4,9.36,11.8,,8.0,,,19.86,29.97
2006-04-05,17.4,65.31,30.83,6.02,31.0,9.16,10.3,,8.0,,,20.33,30.11
2006-04-06,17.1,65.58,30.23,5.99,31.2,9.19,11.3,,8.0,,,20.88,29.86
2006-04-07,16.46,64.71,29.3,5.92,31.3,9.05,12.0,,7.9,,,20.51,29.33
2006-04-10,16.5,65.2,29.6,5.91,31.1,8.99,12.0,,9.09,,,20.55,30.09
2006-04-11,16.45,64.21,29.06,5.86,29.72,9.0,10.2,,10.0,,,20.11,30.39
2006-04-12,16.58,63.4519,29.47,5.84,29.49,9.04,10.2,,7.85,,,19.98,30.03
2006-04-13,16.56,63.52,29.67,,29.35,,,,,,,19.99,
2006-04-17,17.18,63.53,29.84,5.89,29.47,9.19,,,8.1,,,19.96,29.91
2006-04-18,17.32,65.63,29.83,5.9,30.1,9.0,12.0,,8.1,,,20.45,29.61
2006-04-19,17.2,66.2404,29.5,5.92,30.37,8.89,12.0,,10.0,,,20.73,30.42
2006-04-20,17.34,64.04,29.56,5.9,30.65,8.89,12.0,,8.1,,,21.42,31.66
2006-04-21,17.64,63.88,29.86,5.93,30.86,8.9,11.8,,8.12,,,21.86,31.5
2006-04-24,17.75,62.89,29.85,5.8,31.3,8.85,,,8.1,,,21.79,31.91
2006-04-25,17.87,63.67,29.68,5.62,31.25,8.9,,,7.85,,,21.22,32.43
2006-04-26,18.32,64.91,30.37,5.63,31.71,8.96,,,7.85,,,21.37,32.23
2006-04-27,18.08,63.75,30.23,5.58,34.1,8.71,11.5,,7.85,,,21.0,31.6
2006-04-28,18.46,64.92,30.96,5.57,33.28,8.66,11.0,,9.0,,,21.2,31.55
2006-05-01,18.72,65.78,30.94,,34.2,,,,,,,21.69,
2006-05-02,19.11,67.21,32.17,5.59,36.08,8.74,11.5,,9.3,,,22.18,32.38
2006-05-03,19.55,66.98,31.78,5.55,35.48,8.7,10.8,,9.0,,,22.18,32.49
2006-05-04,19.69,67.5962,31.96,5.74,35.45,8.79,11.4,,10.1,,,22.09,32.51
2006-05-05,19.58,67.4,32.08,5.72,36.15,8.78,11.35,,11.0,,,22.43,31.76
2006-05-08,20.18,68.94,32.25,5.69,37.23,8.77,11.2,,9.3,,,22.75,32.71
2006-05-09,20.54,68.8365,32.33,5.69,38.11,8.76,11.15,,9.3,,,22.84,34.16
2006-05-10,20.44,68.76,32.2,5.73,38.3,8.8,11.15,,12.0,,,22.87,34.52
2006-05-11,19.64,68.8173,31.63,5.66,37.41,8.76,11.0,,,,,22.21,33.67
2006-05-12,18.975,65.9,31.05,5.63,35.62,8.66,11.0,,,,,21.73,33.68
2006-05-15,18.44,63.99,30.75,5.59,35.69,8.58,10.9,,,,,21.1,32.75
2006-05-16,18.86,63.34,31.22,5.6,35.7,8.68,10.9,,7.85,,,20.98,33.22
2006-05-17,18.2,60.49,30.69,5.53,34.45,8.6,11.0,,7.85,,,20.08,31.87
2006-05-18,18.08,59.6635,30.11,5.57,33.76,8.64,,,11.4,,,19.98,31.79
2006-05-19,18.12,59.64,29.99,5.55,33.95,8.64,,,7.85,,,19.73,32.28
2006-05-22,17.0,57.23,28.38,5.36,32.76,8.51,11.0,,7.85,,,19.07,31.56
2006-05-23,16.55,56.81,29.16,5.36,32.61,8.44,9.79,,7.85,,,18.83,30.62
2006-05-24,16.42,55.36,28.07,5.3,32.0,8.13,10.8,,7.85,,,18.79,30.22
2006-05-25,17.12,57.31,29.31,5.41,33.95,8.39,10.0,,10.0,,,19.43,30.9
2006-05-26,17.46,58.2,29.66,5.38,34.31,8.48,10.8,,7.85,,,19.63,31.05
2006-05-29,,,,5.33,,8.46,11.0,,11.0,,,,31.07
2006-05-30,16.24,55.34,28.04,5.17,33.43,8.35,10.8,,11.0,,,18.9,29.74
2006-05-31,16.33,54.78,28.6,5.19,33.3,8.25,10.8,,,,,18.39,29.65
2006-06-01,16.91,56.62,29.47,5.48,32.75,8.4,,,11.0,,,19.36,29.87
2006-06-02,17.29,57.98,29.48,5.5,32.6,8.42,11.0,,11.0,,,19.09,30.33
2006-06-05,16.45,55.77,28.42,5.45,31.46,8.43,10.8,,11.0,,,18.56,29.89
2006-06-06,16.21,53.85,28.48,5.38,31.4,8.48,10.5,,11.0,,,18.5,29.75
2006-06-07,15.76,51.92,28.25,5.33,31.11,8.3,10.8,,8.0,,,18.07,29.21
2006-06-08,15.88,51.0385,28.15,5.32,30.52,8.31,10.8,,8.0,,,17.9,28.78
2006-06-09,15.13,49.64,27.2,5.28,30.0,8.34,10.85,,8.3,,,17.5,28.24
2006-06-12,14.48,47.24,25.66,5.07,29.64,8.11,10.5,,7.85,,,16.91,26.86
2006-06-13,14.08,45.85,25.01,4.87,29.65,7.94,10.5,,11.0,,,16.38,26.23
2006-06-14,13.9,47.63,24.41,4.93,28.3,7.67,10.5,,7.85,,,16.58,27.72
2006-06-15,15.22,52.54,25.3,5.03,30.24,7.84,10.5,,7.85,,,17.84,30.11
2006-06-16,15.12,51.85,25.06,4.99,30.15,7.92,10.5,,7.85,,,17.77,30.15
2006-06-19,14.64,49.54,25.15,4.96,29.28,7.74,10.45,,11.5,,,17.54,29.09
2006-06-20,15.23,50.82,25.46,5.08,29.6,7.77,10.48,,7.85,,,17.51,28.69
2006-06-21,16.0,53.12,26.3,5.32,29.75,7.82,10.65,,12.0,,,18.5,29.0
2006-06-22,16.16,53.38,26.42,5.31,29.66,7.8,10.71,,12.0,,,18.43,28.63
2006-06-23,16.4,53.0,26.64,5.35,30.58,8.31,10.71,,12.0,,,18.29,29.76
2006-06-26,16.13,53.0385,26.46,5.35,30.71,8.06,10.73,,12.0,,,18.15,29.17
2006-06-27,15.64,51.59,25.81,5.23,30.66,8.04,10.7,,12.0,,,18.04,28.47
2006-06-28,15.74,51.87,26.25,5.2,30.15,7.86,10.7,,12.0,,,18.37,28.45
2006-06-29,16.68,54.4,27.7,5.45,30.75,8.2,10.7,,12.0,,,19.19,29.88
2006-06-30,16.63,54.78,27.91,5.59,31.85,8.43,10.81,,13.5,,,19.31,31.18
2006-07-03,17.66,58.17,29.25,5.75,32.92,8.82,10.8,,13.5,,,20.46,33.42
2006-07-04,,,,5.78,,8.91,10.86,,12.0,,,,33.09
2006-07-05,16.98,56.88,28.87,5.4,32.8,8.5,11.0,,13.5,,,19.59,31.64
2006-07-06,17.8,58.33,29.0,5.68,32.9,8.99,10.8,,13.5,,,19.72,33.56
2006-07-07,17.4,56.78,28.27,5.68,33.0,8.99,10.8,,13.5,,,19.47,33.98
2006-07-10,16.98,56.0673,28.57,5.72,32.9,8.93,10.8,,13.5,,,19.3,33.91
2006-07-11,17.02,56.68,28.63,5.65,32.8,8.82,10.8,,13.5,,,19.1,33.04
2006-07-12,16.61,56.2404,28.65,5.61,31.64,8.81,10.8,,13.5,,,19.15,32.38
2006-07-13,16.0,54.37,27.54,5.36,31.1,8.5,10.8,,13.5,,,18.37,31.21
2006-07-14,15.64,53.08,26.99,5.27,30.65,8.39,10.8,,13.5,,,18.11,30.16
2006-07-17,15.82,52.4,26.89,5.38,31.1,8.4,10.8,,15.5,,,18.4,30.09
2006-07-18,16.5,53.55,27.7,5.52,30.45,8.41,11.0,,13.5,,,18.83,30.93
2006-07-19,17.64,56.66,28.84,5.65,31.0,8.69,11.6,,13.5,,,19.47,32.64
2006-07-20,17.14,55.46,28.17,5.37,30.95,8.58,11.6,,13.5,,,18.9,32.28
2006-07-21,16.78,55.0,27.93,5.22,30.74,8.48,11.6,,13.5,,,18.47,33.16
2006-07-24,17.52,28.77,29.05,5.3,30.75,8.47,11.6,,13.5,,,19.05,33.96
2006-07-25,17.66,28.74,29.64,5.29,30.05,8.61,11.9,,13.5,,,18.95,34.03
2006-07-26,17.08,27.89,29.06,5.19,29.1,8.65,12.6,,13.5,,,18.61,34.5
2006-07-27,17.74,27.35,28.81,5.31,29.7,8.74,12.6,,13.5,,,18.55,34.92
2006-07-28,18.1,28.06,29.3,5.5,29.82,8.67,12.59,,13.5,,,18.8,34.47
2006-07-31,17.89,27.23,29.27,5.58,29.93,8.76,12.8,,,,,18.52,33.93
2006-08-01,17.435,26.93,29.34,5.45,30.25,8.87,12.3,,13.5,,,18.38,32.95
2006-08-02,17.79,27.5,29.84,5.5,30.25,8.9,12.3,,13.5,,,18.53,32.97
2006-08-03,17.76,28.02,29.89,5.51,30.24,8.9,12.7,,15.5,,,18.76,33.83
2006-08-04,17.88,28.06,30.2,5.53,31.01,8.86,12.75,,15.5,,,18.67,34.76
2006-08-07,18.04,27.88,29.77,5.58,31.03,8.9,12.77,,,,,18.64,35.52
2006-08-08,17.75,27.56,30.0,5.43,31.01,8.93,12.8,,15.5,,,18.63,35.38
2006-08-09,17.92,26.9808,29.28,5.38,30.21,8.83,12.9,,15.5,,,18.44,34.55
2006-08-10,18.02,26.71,29.33,5.33,31.4,8.82,12.9,,13.5,,,18.65,34.86
2006-08-11,18.24,26.85,29.51,5.46,30.14,8.97,12.65,,13.5,,,18.96,35.82
2006-08-14,18.36,26.26,29.97,5.49,30.65,9.05,12.89,,13.5,,,18.94,35.84
2006-08-15,18.68,26.98,30.69,5.53,31.15,9.1,12.9,,15.5,,,19.62,36.31
2006-08-16,18.95,27.79,30.95,5.56,32.0,9.16,13.0,,13.5,,,19.88,37.63
2006-08-17,19.03,27.89,30.99,5.55,32.4,9.34,11.0,,13.5,,,19.94,37.64
2006-08-18,19.0,28.26,30.88,5.55,32.3,9.33,12.9,,13.5,,,19.97,37.34
2006-08-21,18.76,28.08,30.9,5.47,31.98,9.16,12.9,,13.5,,,19.74,37.21
2006-08-22,18.8,27.97,31.03,5.41,32.9,9.15,12.8,,13.5,,,19.81,37.06
2006-08-23,18.36,27.0288,30.8,5.34,32.53,9.17,12.8,,13.5,,,19.05,36.31
2006-08-24,18.33,27.0,30.64,5.32,31.54,9.05,12.6,,15.5,,,19.26,36.45
2006-08-25,18.52,27.4,30.56,5.35,31.62,9.21,10.8,,15.5,,,19.32,37.12
2006-08-28,18.89,27.58,30.81,5.38,32.6,9.23,12.7,,13.5,,,19.43,37.63
2006-08-29,19.19,27.69,30.98,5.4,32.9,9.1,12.7,,13.5,,,19.26,37.23
2006-08-30,19.36,28.08,31.57,5.39,33.87,9.15,12.6,,13.5,,,19.2,37.3
2006-08-31,18.66,27.78,31.31,5.3,33.95,8.98,12.6,,13.5,,,19.04,37.34
2006-09-01,19.18,28.53,31.43,5.43,34.09,9.08,12.6,,13.5,,,19.19,36.61
2006-09-04,,,,5.47,,9.13,12.56,,13.5,,,,37.13
2006-09-05,19.07,28.82,31.22,5.47,34.16,9.1,12.6,,13.5,,,19.45,36.5
2006-09-06,18.28,27.82,30.71,5.51,33.3,9.0,12.6,,13.5,,,19.11,36.09
2006-09-07,18.3,27.77,30.43,5.51,32.68,8.97,12.6,,13.5,,,19.01,35.68
2006-09-08,18.28,27.22,30.49,5.56,34.51,9.02,12.6,,13.5,,,18.95,35.61
2006-09-11,18.26,26.94,30.56,5.51,34.0,9.03,12.5,,13.5,,,18.95,35.15
2006-09-12,18.77,27.71,31.87,5.66,35.0,9.23,12.55,,13.5,,,18.8,36.91
2006-09-13,19.04,28.14,32.67,5.65,35.69,9.31,12.5,,13.5,,,19.23,37.34
2006-09-14,18.9,28.12,32.72,5.57,35.5,9.26,12.5,,13.5,,,20.19,37.42
2006-09-15,19.08,28.47,32.72,5.62,35.14,9.3,12.5,,13.5,,,20.89,38.24
2006-09-18,19.6,29.42,32.95,5.67,34.72,9.27,11.0,,15.5,,,21.11,38.05
2006-09-19,19.44,28.66,33.13,5.78,33.81,9.34,12.5,,13.5,,,21.23,38.32
2006-09-20,19.68,29.09,33.3,6.08,34.15,9.52,12.7,,13.5,,,21.51,38.48
2006-09-21,19.2,28.32,32.21,6.0,34.56,9.51,12.5,,13.5,,,20.71,37.37
2006-09-22,19.05,27.94,31.38,6.0,33.77,9.58,12.5,,13.5,,,20.49,37.5
2006-09-25,19.095,28.63,32.63,6.0,33.4,9.69,12.51,,13.5,,,20.97,37.6
2006-09-26,19.33,28.93,32.31,6.03,33.63,9.66,12.5,,15.5,,,21.05,37.9
2006-09-27,19.4,28.8,32.05,6.02,33.89,9.57,12.5,,13.5,,,21.06,37.5
2006-09-28,19.5,28.95,32.33,6.03,33.8,9.49,12.5,,13.5,,,21.13,37.31
2006-09-29,19.68,28.92,32.31,6.0,34.0,9.63,12.5,,13.5,,,21.26,37.41
2006-10-02,19.48,28.78,32.19,5.83,34.1,9.39,12.65,,13.5,,,21.13,37.01
2006-10-03,19.3,28.85,31.93,5.88,33.57,9.35,13.0,,13.5,,,21.3,36.81
2006-10-04,19.98,29.6731,33.09,6.04,34.38,9.5,13.02,,13.5,,,21.99,38.2
2006-10-05,20.26,30.04,33.23,6.05,34.62,9.53,13.0,,13.5,,,22.58,38.21
2006-10-06,20.08,29.97,32.84,6.05,34.17,9.53,13.0,,13.5,,,22.6,38.54
2006-10-09,19.98,29.6635,32.76,6.0,34.9,9.38,13.1,,13.5,,,22.73,38.4
2006-10-10,20.15,29.95,32.94,6.01,35.59,9.64,13.45,,13.5,,,23.2,38.64
2006-10-11,20.14,29.71,32.8,5.99,35.49,9.51,13.5,,13.5,,,22.94,37.95
2006-10-12,20.66,30.94,33.39,5.99,35.6,9.57,13.5,,13.5,,,22.95,37.98
2006-10-13,21.05,31.31,33.83,6.05,35.83,9.57,13.5,,13.5,,,23.0,38.28
2006-10-16,21.16,31.66,33.98,6.08,36.0,9.63,13.5,,13.5,,,23.28,38.25
2006-10-17,20.92,31.13,33.25,6.09,35.5,9.74,13.3,,13.5,,,23.0,37.85
2006-10-18,21.18,31.26,33.34,6.2,36.38,9.97,13.5,,13.5,,,23.04,38.04
2006-10-19,21.46,31.21,33.29,6.25,36.78,10.0,13.6,,14.5,,,23.27,38.24
2006-10-20,21.66,31.08,32.83,6.27,36.57,10.3,13.7,,14.55,,,23.54,38.13
2006-10-23,21.88,30.94,32.98,6.2,36.9,10.2,13.8,,14.5,,,24.04,38.35
2006-10-24,21.86,31.2,32.5,6.21,37.55,10.14,13.9,,16.5,,,24.01,38.11
2006-10-25,21.88,31.59,32.81,6.18,37.28,10.3,14.0,,15.5,,,24.45,38.01
2006-10-26,22.27,30.77,33.14,6.14,37.5,10.53,14.0,,15.5,,,24.73,37.95
2006-10-27,21.28,29.38,32.77,5.98,37.66,10.53,13.8,,15.5,,,24.95,37.06
2006-10-30,20.47,28.8,31.78,5.87,37.37,10.41,13.3,,15.5,,,24.52,35.82
2006-10-31,21.44,29.56,32.23,5.99,37.74,10.77,13.3,,18.5,,,24.68,37.47
2006-11-01,21.2,29.38,32.63,5.99,37.25,10.98,13.75,,15.5,,,24.35,37.84
2006-11-02,21.05,29.24,32.54,,37.3,,,,,,,24.38,
2006-11-03,21.0,29.18,32.68,6.0,37.7,10.88,13.3,,14.5,,,24.22,38.47
2006-11-06,21.68,29.69,33.58,6.08,39.09,10.92,13.8,,14.5,,,25.12,38.73
2006-11-07,21.86,29.51,33.43,6.05,39.2,10.82,14.14,,15.5,,,24.79,38.14
2006-11-08,21.92,29.57,34.03,6.09,38.36,10.91,14.18,,15.5,,,25.0,39.05
2006-11-09,21.51,29.7788,33.61,6.05,38.69,10.89,14.1,,15.5,,,25.14,38.98
2006-11-10,21.34,30.02,34.157,6.03,38.72,10.9,14.3,,15.5,,,24.85,39.05
2006-11-13,21.77,30.22,33.85,6.05,38.34,11.02,14.3,,15.5,,,24.91,39.43
2006-11-14,21.82,30.65,34.33,6.13,38.45,11.03,14.3,,15.5,,,25.14,39.36
2006-11-15,21.73,31.11,34.16,6.26,38.75,11.0,14.3,,15.5,,,25.03,38.83
2006-11-16,21.8,30.8,34.71,6.3,38.85,10.98,14.3,,15.5,,,24.81,38.48
2006-11-17,21.58,30.84,34.63,6.23,38.33,11.0,14.3,,15.5,,,24.54,38.48
2006-11-20,22.54,30.88,35.31,,38.16,,,,,,,24.69,
2006-11-21,22.33,31.25,35.15,6.21,37.6,11.03,14.33,,15.5,,,24.93,39.28
2006-11-22,22.48,31.2019,35.2,6.21,38.2,11.01,14.4,,15.5,,,25.01,39.49
2006-11-23,,,,6.21,,11.08,14.3,,15.5,,,,39.87
2006-11-24,22.2,30.95,34.94,6.28,39.35,11.05,14.3,,15.5,,,25.13,40.38
2006-11-27,21.48,30.48,34.07,6.19,38.21,10.99,14.3,,15.5,,,25.02,40.01
2006-11-28,21.6,30.52,33.95,6.16,39.01,10.99,14.3,,15.5,,,25.05,40.48
2006-11-29,22.28,31.05,34.82,6.21,39.65,11.24,14.3,,15.5,,,25.37,40.81
2006-11-30,22.24,31.29,35.08,6.52,39.49,11.26,14.5,,15.5,,,26.28,41.06
2006-12-01,21.94,31.08,35.39,,39.75,,,,,,,26.65,
2006-12-04,22.47,31.35,36.62,6.55,39.36,11.44,14.5,,15.5,,,27.15,41.79
2006-12-05,22.84,31.6442,38.29,6.77,38.55,11.81,14.52,,15.5,,,27.54,42.25
2006-12-06,22.58,31.48,37.89,7.0,37.7,12.35,14.5,,15.5,,,27.71,42.62
2006-12-07,22.6,31.0,37.47,7.02,38.11,12.26,14.5,,15.5,,,27.69,42.6
