DATE,STATE,PRODUCT,DEMAND
7/1/12,MORELOS,TOTAL Diesel,17661
7/1/12,NAYARIT,TOTAL Magna,18930
7/1/12,NAYARIT,TOTAL Premium,4280
7/1/12,NAYARIT,TOTAL Diesel,6404
7/1/12,NUEVO LEON,TOTAL Magna,183850
7/1/12,NUEVO LEON,TOTAL Premium,28765
7/1/12,NUEVO LEON,TOTAL Diesel,151105
7/1/12,OAXACA,TOTAL Magna,63495
7/1/12,OAXACA,TOTAL Premium,8249
7/1/12,OAXACA,TOTAL Diesel,28709
7/1/12,PUEBLA,TOTAL Magna,139665
7/1/12,PUEBLA,TOTAL Premium,13367
7/1/12,PUEBLA,TOTAL Diesel,64924
7/1/12,QUERETARO,TOTAL Magna,81941
7/1/12,QUERETARO,TOTAL Premium,9572
7/1/12,QUERETARO,TOTAL Diesel,59390
7/1/12,SAN LUIS POTOSI,TOTAL Magna,72667
7/1/12,SAN LUIS POTOSI,TOTAL Premium,6701
7/1/12,SAN LUIS POTOSI,TOTAL Diesel,55080
7/1/12,SINALOA,TOTAL Magna,113325
7/1/12,SINALOA,TOTAL Premium,18079
7/1/12,SINALOA,TOTAL Diesel,84161
7/1/12,SONORA,TOTAL Magna,103848
7/1/12,SONORA,TOTAL Premium,7421
7/1/12,SONORA,TOTAL Diesel,95305
7/1/12,TABASCO,TOTAL Magna,81612
7/1/12,TABASCO,TOTAL Premium,10539
7/1/12,TABASCO,TOTAL Diesel,43699
7/1/12,TAMAULIPAS,TOTAL Magna,168007
7/1/12,TAMAULIPAS,TOTAL Premium,55352
7/1/12,TAMAULIPAS,TOTAL Diesel,89011
7/1/12,VERACRUZ,TOTAL Magna,193065
7/1/12,VERACRUZ,TOTAL Premium,66340
7/1/12,VERACRUZ,TOTAL Diesel,191347
7/1/12,YUCATAN,TOTAL Magna,115812
7/1/12,YUCATAN,TOTAL Premium,14261
7/1/12,YUCATAN,TOTAL Diesel,65730
7/1/12,ZACATECAS,TOTAL Magna,35928
7/1/12,ZACATECAS,TOTAL Premium,0
7/1/12,ZACATECAS,TOTAL Diesel,22520
8/1/12,AGUASCALIENTES,TOTAL Magna,55383
8/1/12,AGUASCALIENTES,TOTAL Premium,7238
8/1/12,AGUASCALIENTES,TOTAL Diesel,25643
8/1/12,BAJA CALIFORNIA,TOTAL Magna,176349
8/1/12,BAJA CALIFORNIA,TOTAL Premium,30294
8/1/12,BAJA CALIFORNIA,TOTAL Diesel,76210
8/1/12,BAJA CALIFORNIA SUR,TOTAL Magna,26680
8/1/12,BAJA CALIFORNIA SUR,TOTAL Premium,4268
8/1/12,BAJA CALIFORNIA SUR,TOTAL Diesel,17617
8/1/12,CAMPECHE,TOTAL Magna,22162
8/1/12,CAMPECHE,TOTAL Premium,2765
8/1/12,CAMPECHE,TOTAL Diesel,7198
8/1/12,CHIAPAS,TOTAL Magna,88906
8/1/12,CHIAPAS,TOTAL Premium,9992
8/1/12,CHIAPAS,TOTAL Diesel,32066
8/1/12,COAHUILA,TOTAL Magna,70428
8/1/12,COAHUILA,TOTAL Premium,10669
8/1/12,COAHUILA,TOTAL Diesel,65675
8/1/12,CHIHUAHUA,TOTAL Magna,141979
8/1/12,CHIHUAHUA,TOTAL Premium,14382
8/1/12,CHIHUAHUA,TOTAL Diesel,86406
8/1/12,COLIMA,TOTAL Magna,86783
8/1/12,COLIMA,TOTAL Premium,14903
8/1/12,COLIMA,TOTAL Diesel,55866
8/1/12,MEXICO CITY,TOTAL Magna,444390
8/1/12,MEXICO CITY,TOTAL Premium,61284
8/1/12,MEXICO CITY,TOTAL Diesel,135306
8/1/12,DURANGO,TOTAL Magna,82123
8/1/12,DURANGO,TOTAL Premium,11610
8/1/12,DURANGO,TOTAL Diesel,73589
8/1/12,GUANAJUATO,TOTAL Magna,150929
8/1/12,GUANAJUATO,TOTAL Premium,12258
8/1/12,GUANAJUATO,TOTAL Diesel,73158
8/1/12,GUERRERO,TOTAL Magna,53226
8/1/12,GUERRERO,TOTAL Premium,10734
8/1/12,GUERRERO,TOTAL Diesel,18982
8/1/12,HIDALGO,TOTAL Magna,111383
8/1/12,HIDALGO,TOTAL Premium,12723
8/1/12,HIDALGO,TOTAL Diesel,79340
8/1/12,JALISCO,TOTAL Magna,178708
8/1/12,JALISCO,TOTAL Premium,25126
8/1/12,JALISCO,TOTAL Diesel,98021
8/1/12,MEXICO,TOTAL Magna,239442
8/1/12,MEXICO,TOTAL Premium,15477
8/1/12,MEXICO,TOTAL Diesel,83689
8/1/12,MICHOACAN,TOTAL Magna,123152
8/1/12,MICHOACAN,TOTAL Premium,14457
8/1/12,MICHOACAN,TOTAL Diesel,55225
8/1/12,MORELOS,TOTAL Magna,61693
8/1/12,MORELOS,TOTAL Premium,12430
8/1/12,MORELOS,TOTAL Diesel,17707
8/1/12,NAYARIT,TOTAL Magna,18074
8/1/12,NAYARIT,TOTAL Premium,4577
8/1/12,NAYARIT,TOTAL Diesel,5689
8/1/12,NUEVO LEON,TOTAL Magna,195879
8/1/12,NUEVO LEON,TOTAL Premium,33879
8/1/12,NUEVO LEON,TOTAL Diesel,141122
8/1/12,OAXACA,TOTAL Magna,60701
8/1/12,OAXACA,TOTAL Premium,8552
8/1/12,OAXACA,TOTAL Diesel,29213
8/1/12,PUEBLA,TOTAL Magna,143277
8/1/12,PUEBLA,TOTAL Premium,14287
8/1/12,PUEBLA,TOTAL Diesel,66029
8/1/12,QUERETARO,TOTAL Magna,95313
8/1/12,QUERETARO,TOTAL Premium,10617
8/1/12,QUERETARO,TOTAL Diesel,66059
8/1/12,SAN LUIS POTOSI,TOTAL Magna,73867
8/1/12,SAN LUIS POTOSI,TOTAL Premium,6613
8/1/12,SAN LUIS POTOSI,TOTAL Diesel,59651
8/1/12,SINALOA,TOTAL Magna,112133
8/1/12,SINALOA,TOTAL Premium,18657
8/1/12,SINALOA,TOTAL Diesel,82210
8/1/12,SONORA,TOTAL Magna,105349
8/1/12,SONORA,TOTAL Premium,7204
8/1/12,SONORA,TOTAL Diesel,103044
8/1/12,TABASCO,TOTAL Magna,80275
8/1/12,TABASCO,TOTAL Premium,11624
8/1/12,TABASCO,TOTAL Diesel,44700
8/1/12,TAMAULIPAS,TOTAL Magna,167351
8/1/12,TAMAULIPAS,TOTAL Premium,58311
8/1/12,TAMAULIPAS,TOTAL Diesel,97346
8/1/12,VERACRUZ,TOTAL Magna,186469
8/1/12,VERACRUZ,TOTAL Premium,70741
8/1/12,VERACRUZ,TOTAL Diesel,191922
8/1/12,YUCATAN,TOTAL Magna,111268
8/1/12,YUCATAN,TOTAL Premium,16592
8/1/12,YUCATAN,TOTAL Diesel,72524
8/1/12,ZACATECAS,TOTAL Magna,41600
8/1/12,ZACATECAS,TOTAL Premium,0
8/1/12,ZACATECAS,TOTAL Diesel,21041
9/1/12,AGUASCALIENTES,TOTAL Magna,51047
9/1/12,AGUASCALIENTES,TOTAL Premium,6390
9/1/12,AGUASCALIENTES,TOTAL Diesel,22609
9/1/12,BAJA CALIFORNIA,TOTAL Magna,164674
9/1/12,BAJA CALIFORNIA,TOTAL Premium,28356
9/1/12,BAJA CALIFORNIA,TOTAL Diesel,72535
9/1/12,BAJA CALIFORNIA SUR,TOTAL Magna,23377
9/1/12,BAJA CALIFORNIA SUR,TOTAL Premium,3499
9/1/12,BAJA CALIFORNIA SUR,TOTAL Diesel,15752
9/1/12,CAMPECHE,TOTAL Magna,21097
9/1/12,CAMPECHE,TOTAL Premium,2266
9/1/12,CAMPECHE,TOTAL Diesel,9744
9/1/12,CHIAPAS,TOTAL Magna,82831
9/1/12,CHIAPAS,TOTAL Premium,9735
9/1/12,CHIAPAS,TOTAL Diesel,30871
9/1/12,COAHUILA,TOTAL Magna,63868
9/1/12,COAHUILA,TOTAL Premium,10201
9/1/12,COAHUILA,TOTAL Diesel,60627
9/1/12,CHIHUAHUA,TOTAL Magna,131044
9/1/12,CHIHUAHUA,TOTAL Premium,14046
9/1/12,CHIHUAHUA,TOTAL Diesel,78775
9/1/12,COLIMA,TOTAL Magna,75674
9/1/12,COLIMA,TOTAL Premium,11607
9/1/12,COLIMA,TOTAL Diesel,56445
9/1/12,MEXICO CITY,TOTAL Magna,426071
9/1/12,MEXICO CITY,TOTAL Premium,60902
9/1/12,MEXICO CITY,TOTAL Diesel,112968
9/1/12,DURANGO,TOTAL Magna,74032
9/1/12,DURANGO,TOTAL Premium,11392
9/1/12,DURANGO,TOTAL Diesel,63293
9/1/12,GUANAJUATO,TOTAL Magna,140180
9/1/12,GUANAJUATO,TOTAL Premium,11177
9/1/12,GUANAJUATO,TOTAL Diesel,67443
9/1/12,GUERRERO,TOTAL Magna,48653
9/1/12,GUERRERO,TOTAL Premium,9458
9/1/12,GUERRERO,TOTAL Diesel,17836
9/1/12,HIDALGO,TOTAL Magna,100204
9/1/12,HIDALGO,TOTAL Premium,11894
9/1/12,HIDALGO,TOTAL Diesel,82160
9/1/12,JALISCO,TOTAL Magna,168570
9/1/12,JALISCO,TOTAL Premium,23389
9/1/12,JALISCO,TOTAL Diesel,77586
9/1/12,MEXICO,TOTAL Magna,225830
9/1/12,MEXICO,TOTAL Premium,15439
9/1/12,MEXICO,TOTAL Diesel,77084
9/1/12,MICHOACAN,TOTAL Magna,114036
9/1/12,MICHOACAN,TOTAL Premium,13146
9/1/12,MICHOACAN,TOTAL Diesel,50461
9/1/12,MORELOS,TOTAL Magna,57597
9/1/12,MORELOS,TOTAL Premium,11663
9/1/12,MORELOS,TOTAL Diesel,15887
9/1/12,NAYARIT,TOTAL Magna,16415
9/1/12,NAYARIT,TOTAL Premium,3870
9/1/12,NAYARIT,TOTAL Diesel,5414
9/1/12,NUEVO LEON,TOTAL Magna,179599
9/1/12,NUEVO LEON,TOTAL Premium,31800
9/1/12,NUEVO LEON,TOTAL Diesel,124525
9/1/12,OAXACA,TOTAL Magna,55479
9/1/12,OAXACA,TOTAL Premium,7632
9/1/12,OAXACA,TOTAL Diesel,26101
9/1/12,PUEBLA,TOTAL Magna,127232
9/1/12,PUEBLA,TOTAL Premium,14485
9/1/12,PUEBLA,TOTAL Diesel,61162
9/1/12,QUERETARO,TOTAL Magna,88533
9/1/12,QUERETARO,TOTAL Premium,10120
9/1/12,QUERETARO,TOTAL Diesel,60635
9/1/12,SAN LUIS POTOSI,TOTAL Magna,66201
9/1/12,SAN LUIS POTOSI,TOTAL Premium,6390
9/1/12,SAN LUIS POTOSI,TOTAL Diesel,52841
9/1/12,SINALOA,TOTAL Magna,110316
9/1/12,SINALOA,TOTAL Premium,17251
9/1/12,SINALOA,TOTAL Diesel,94896
9/1/12,SONORA,TOTAL Magna,97992
9/1/12,SONORA,TOTAL Premium,6659
9/1/12,SONORA,TOTAL Diesel,91100
9/1/12,TABASCO,TOTAL Magna,74818
9/1/12,TABASCO,TOTAL Premium,10960
9/1/12,TABASCO,TOTAL Diesel,38593
9/1/12,TAMAULIPAS,TOTAL Magna,156583
9/1/12,TAMAULIPAS,TOTAL Premium,55247
9/1/12,TAMAULIPAS,TOTAL Diesel,89558
9/1/12,VERACRUZ,TOTAL Magna,184497
9/1/12,VERACRUZ,TOTAL Premium,66194
9/1/12,VERACRUZ,TOTAL Diesel,180383
9/1/12,YUCATAN,TOTAL Magna,101363
9/1/12,YUCATAN,TOTAL Premium,14139
9/1/12,YUCATAN,TOTAL Diesel,69099
9/1/12,ZACATECAS,TOTAL Magna,36192
9/1/12,ZACATECAS,TOTAL Premium,0
9/1/12,ZACATECAS,TOTAL Diesel,16352
10/1/12,AGUASCALIENTES,TOTAL Magna,55534
10/1/12,AGUASCALIENTES,TOTAL Premium,7053
10/1/12,AGUASCALIENTES,TOTAL Diesel,26419
10/1/12,BAJA CALIFORNIA,TOTAL Magna,177598
10/1/12,BAJA CALIFORNIA,TOTAL Premium,32109
10/1/12,BAJA CALIFORNIA,TOTAL Diesel,82455
10/1/12,BAJA CALIFORNIA SUR,TOTAL Magna,24900
10/1/12,BAJA CALIFORNIA SUR,TOTAL Premium,4106
10/1/12,BAJA CALIFORNIA SUR,TOTAL Diesel,18818
10/1/12,CAMPECHE,TOTAL Magna,22664
10/1/12,CAMPECHE,TOTAL Premium,2629
10/1/12,CAMPECHE,TOTAL Diesel,19472
10/1/12,CHIAPAS,TOTAL Magna,91369
10/1/12,CHIAPAS,TOTAL Premium,10656
10/1/12,CHIAPAS,TOTAL Diesel,32100
10/1/12,COAHUILA,TOTAL Magna,68330
10/1/12,COAHUILA,TOTAL Premium,10971
10/1/12,COAHUILA,TOTAL Diesel,68500
10/1/12,CHIHUAHUA,TOTAL Magna,140838
10/1/12,CHIHUAHUA,TOTAL Premium,15355
10/1/12,CHIHUAHUA,TOTAL Diesel,91443
10/1/12,COLIMA,TOTAL Magna,88544
10/1/12,COLIMA,TOTAL Premium,13855
10/1/12,COLIMA,TOTAL Diesel,63835
10/1/12,MEXICO CITY,TOTAL Magna,464130
10/1/12,MEXICO CITY,TOTAL Premium,67966
10/1/12,MEXICO CITY,TOTAL Diesel,137238
10/1/12,DURANGO,TOTAL Magna,81143
10/1/12,DURANGO,TOTAL Premium,12129
10/1/12,DURANGO,TOTAL Diesel,73003
10/1/12,GUANAJUATO,TOTAL Magna,151086
10/1/12,GUANAJUATO,TOTAL Premium,12671
10/1/12,GUANAJUATO,TOTAL Diesel,90575
10/1/12,GUERRERO,TOTAL Magna,52801
10/1/12,GUERRERO,TOTAL Premium,10872
10/1/12,GUERRERO,TOTAL Diesel,20052
10/1/12,HIDALGO,TOTAL Magna,110759
10/1/12,HIDALGO,TOTAL Premium,14894
10/1/12,HIDALGO,TOTAL Diesel,93066
10/1/12,JALISCO,TOTAL Magna,176527
10/1/12,JALISCO,TOTAL Premium,26459
10/1/12,JALISCO,TOTAL Diesel,86484
10/1/12,MEXICO,TOTAL Magna,243238
10/1/12,MEXICO,TOTAL Premium,16735
10/1/12,MEXICO,TOTAL Diesel,84155
10/1/12,MICHOACAN,TOTAL Magna,123951
10/1/12,MICHOACAN,TOTAL Premium,15050
10/1/12,MICHOACAN,TOTAL Diesel,60344
10/1/12,MORELOS,TOTAL Magna,61957
10/1/12,MORELOS,TOTAL Premium,13566
10/1/12,MORELOS,TOTAL Diesel,18274
10/1/12,NAYARIT,TOTAL Magna,18403
10/1/12,NAYARIT,TOTAL Premium,4661
10/1/12,NAYARIT,TOTAL Diesel,6250
10/1/12,NUEVO LEON,TOTAL Magna,196689
10/1/12,NUEVO LEON,TOTAL Premium,33104
10/1/12,NUEVO LEON,TOTAL Diesel,136313
10/1/12,OAXACA,TOTAL Magna,61416
10/1/12,OAXACA,TOTAL Premium,8714
10/1/12,OAXACA,TOTAL Diesel,27619
10/1/12,PUEBLA,TOTAL Magna,144341
10/1/12,PUEBLA,TOTAL Premium,15420
10/1/12,PUEBLA,TOTAL Diesel,62958
10/1/12,QUERETARO,TOTAL Magna,97129
10/1/12,QUERETARO,TOTAL Premium,11149
10/1/12,QUERETARO,TOTAL Diesel,66835
10/1/12,SAN LUIS POTOSI,TOTAL Magna,72131
10/1/12,SAN LUIS POTOSI,TOTAL Premium,6789
10/1/12,SAN LUIS POTOSI,TOTAL Diesel,55865
10/1/12,SINALOA,TOTAL Magna,117167
10/1/12,SINALOA,TOTAL Premium,18457
10/1/12,SINALOA,TOTAL Diesel,101960
10/1/12,SONORA,TOTAL Magna,106593
10/1/12,SONORA,TOTAL Premium,7336
10/1/12,SONORA,TOTAL Diesel,103852
10/1/12,TABASCO,TOTAL Magna,79423
10/1/12,TABASCO,TOTAL Premium,10695
10/1/12,TABASCO,TOTAL Diesel,36415
10/1/12,TAMAULIPAS,TOTAL Magna,164558
10/1/12,TAMAULIPAS,TOTAL Premium,52966
10/1/12,TAMAULIPAS,TOTAL Diesel,94430
10/1/12,VERACRUZ,TOTAL Magna,192006
10/1/12,VERACRUZ,TOTAL Premium,67311
10/1/12,VERACRUZ,TOTAL Diesel,216744
10/1/12,YUCATAN,TOTAL Magna,108470
10/1/12,YUCATAN,TOTAL Premium,15899
10/1/12,YUCATAN,TOTAL Diesel,66837
10/1/12,ZACATECAS,TOTAL Magna,40445
10/1/12,ZACATECAS,TOTAL Premium,0
10/1/12,ZACATECAS,TOTAL Diesel,18941
11/1/12,AGUASCALIENTES,TOTAL Magna,53189
11/1/12,AGUASCALIENTES,TOTAL Premium,6395
11/1/12,AGUASCALIENTES,TOTAL Diesel,24211
11/1/12,BAJA CALIFORNIA,TOTAL Magna,166670
11/1/12,BAJA CALIFORNIA,TOTAL Premium,30076
11/1/12,BAJA CALIFORNIA,TOTAL Diesel,74413
11/1/12,BAJA CALIFORNIA SUR,TOTAL Magna,23448
11/1/12,BAJA CALIFORNIA SUR,TOTAL Premium,3984
11/1/12,BAJA CALIFORNIA SUR,TOTAL Diesel,14741
11/1/12,CAMPECHE,TOTAL Magna,21444
11/1/12,CAMPECHE,TOTAL Premium,2655
11/1/12,CAMPECHE,TOTAL Diesel,15597
11/1/12,CHIAPAS,TOTAL Magna,85634
11/1/12,CHIAPAS,TOTAL Premium,10884
11/1/12,CHIAPAS,TOTAL Diesel,31191
11/1/12,COAHUILA,TOTAL Magna,67028
11/1/12,COAHUILA,TOTAL Premium,10815
11/1/12,COAHUILA,TOTAL Diesel,66379
11/1/12,CHIHUAHUA,TOTAL Magna,135046
11/1/12,CHIHUAHUA,TOTAL Premium,15098
11/1/12,CHIHUAHUA,TOTAL Diesel,92241
11/1/12,COLIMA,TOTAL Magna,81170
11/1/12,COLIMA,TOTAL Premium,12670
11/1/12,COLIMA,TOTAL Diesel,53491
11/1/12,MEXICO CITY,TOTAL Magna,436747
11/1/12,MEXICO CITY,TOTAL Premium,64348
11/1/12,MEXICO CITY,TOTAL Diesel,120310
11/1/12,DURANGO,TOTAL Magna,79426
11/1/12,DURANGO,TOTAL Premium,11934
11/1/12,DURANGO,TOTAL Diesel,72109
11/1/12,GUANAJUATO,TOTAL Magna,149146
11/1/12,GUANAJUATO,TOTAL Premium,12858
11/1/12,GUANAJUATO,TOTAL Diesel,107443
11/1/12,GUERRERO,TOTAL Magna,51669
11/1/12,GUERRERO,TOTAL Premium,10908
11/1/12,GUERRERO,TOTAL Diesel,20436
11/1/12,HIDALGO,TOTAL Magna,99219
11/1/12,HIDALGO,TOTAL Premium,13748
11/1/12,HIDALGO,TOTAL Diesel,94426
11/1/12,JALISCO,TOTAL Magna,172810
11/1/12,JALISCO,TOTAL Premium,25011
11/1/12,JALISCO,TOTAL Diesel,85777
11/1/12,MEXICO,TOTAL Magna,233266
11/1/12,MEXICO,TOTAL Premium,17485
11/1/12,MEXICO,TOTAL Diesel,81704
11/1/12,MICHOACAN,TOTAL Magna,119471
11/1/12,MICHOACAN,TOTAL Premium,14974
11/1/12,MICHOACAN,TOTAL Diesel,63017
11/1/12,MORELOS,TOTAL Magna,59215
11/1/12,MORELOS,TOTAL Premium,13342
11/1/12,MORELOS,TOTAL Diesel,18755
11/1/12,NAYARIT,TOTAL Magna,17371
11/1/12,NAYARIT,TOTAL Premium,4671
11/1/12,NAYARIT,TOTAL Diesel,6441
11/1/12,NUEVO LEON,TOTAL Magna,182611
11/1/12,NUEVO LEON,TOTAL Premium,31389
11/1/12,NUEVO LEON,TOTAL Diesel,128163
11/1/12,OAXACA,TOTAL Magna,59365
11/1/12,OAXACA,TOTAL Premium,8850
11/1/12,OAXACA,TOTAL Diesel,27268
11/1/12,PUEBLA,TOTAL Magna,148125
11/1/12,PUEBLA,TOTAL Premium,16078
11/1/12,PUEBLA,TOTAL Diesel,56569
11/1/12,QUERETARO,TOTAL Magna,92487
11/1/12,QUERETARO,TOTAL Premium,11169
11/1/12,QUERETARO,TOTAL Diesel,65148
11/1/12,SAN LUIS POTOSI,TOTAL Magna,69665
11/1/12,SAN LUIS POTOSI,TOTAL Premium,6819
11/1/12,SAN LUIS POTOSI,TOTAL Diesel,55405
11/1/12,SINALOA,TOTAL Magna,113956
11/1/12,SINALOA,TOTAL Premium,18940
11/1/12,SINALOA,TOTAL Diesel,102339
11/1/12,SONORA,TOTAL Magna,100488
11/1/12,SONORA,TOTAL Premium,7208
11/1/12,SONORA,TOTAL Diesel,96445
11/1/12,TABASCO,TOTAL Magna,70779
11/1/12,TABASCO,TOTAL Premium,10850
11/1/12,TABASCO,TOTAL Diesel,38438
11/1/12,TAMAULIPAS,TOTAL Magna,153055
11/1/12,TAMAULIPAS,TOTAL Premium,50391
11/1/12,TAMAULIPAS,TOTAL Diesel,92164
11/1/12,VERACRUZ,TOTAL Magna,178335
11/1/12,VERACRUZ,TOTAL Premium,64266
11/1/12,VERACRUZ,TOTAL Diesel,203618
11/1/12,YUCATAN,TOTAL Magna,103593
11/1/12,YUCATAN,TOTAL Premium,16099
11/1/12,YUCATAN,TOTAL Diesel,72049
11/1/12,ZACATECAS,TOTAL Magna,39712
11/1/12,ZACATECAS,TOTAL Premium,0
11/1/12,ZACATECAS,TOTAL Diesel,18431
12/1/12,AGUASCALIENTES,TOTAL Magna,56408
12/1/12,AGUASCALIENTES,TOTAL Premium,8666
12/1/12,AGUASCALIENTES,TOTAL Diesel,24607
12/1/12,BAJA CALIFORNIA,TOTAL Magna,169956
12/1/12,BAJA CALIFORNIA,TOTAL Premium,29838
12/1/12,BAJA CALIFORNIA,TOTAL Diesel,68242
12/1/12,BAJA CALIFORNIA SUR,TOTAL Magna,24200
12/1/12,BAJA CALIFORNIA SUR,TOTAL Premium,4263
12/1/12,BAJA CALIFORNIA SUR,TOTAL Diesel,12101
12/1/12,CAMPECHE,TOTAL Magna,14304
12/1/12,CAMPECHE,TOTAL Premium,3056
12/1/12,CAMPECHE,TOTAL Diesel,12752
12/1/12,CHIAPAS,TOTAL Magna,92381
12/1/12,CHIAPAS,TOTAL Premium,12355
12/1/12,CHIAPAS,TOTAL Diesel,33217
12/1/12,COAHUILA,TOTAL Magna,70601
12/1/12,COAHUILA,TOTAL Premium,12889
12/1/12,COAHUILA,TOTAL Diesel,56640
12/1/12,CHIHUAHUA,TOTAL Magna,146474
12/1/12,CHIHUAHUA,TOTAL Premium,17258
12/1/12,CHIHUAHUA,TOTAL Diesel,74344
12/1/12,COLIMA,TOTAL Magna,92070
12/1/12,COLIMA,TOTAL Premium,12467
12/1/12,COLIMA,TOTAL Diesel,63193
12/1/12,MEXICO CITY,TOTAL Magna,439871
12/1/12,MEXICO CITY,TOTAL Premium,65244
12/1/12,MEXICO CITY,TOTAL Diesel,125518
12/1/12,DURANGO,TOTAL Magna,85803
12/1/12,DURANGO,TOTAL Premium,13608
12/1/12,DURANGO,TOTAL Diesel,69123
12/1/12,GUANAJUATO,TOTAL Magna,161464
12/1/12,GUANAJUATO,TOTAL Premium,14252
12/1/12,GUANAJUATO,TOTAL Diesel,102317
12/1/12,GUERRERO,TOTAL Magna,58769
12/1/12,GUERRERO,TOTAL Premium,12849
12/1/12,GUERRERO,TOTAL Diesel,20280
12/1/12,HIDALGO,TOTAL Magna,111732
12/1/12,HIDALGO,TOTAL Premium,15139
12/1/12,HIDALGO,TOTAL Diesel,68002
12/1/12,JALISCO,TOTAL Magna,178137
12/1/12,JALISCO,TOTAL Premium,28517
12/1/12,JALISCO,TOTAL Diesel,86368
12/1/12,MEXICO,TOTAL Magna,247595
12/1/12,MEXICO,TOTAL Premium,18928
12/1/12,MEXICO,TOTAL Diesel,79258
12/1/12,MICHOACAN,TOTAL Magna,134410
12/1/12,MICHOACAN,TOTAL Premium,17850
12/1/12,MICHOACAN,TOTAL Diesel,63358
12/1/12,MORELOS,TOTAL Magna,63194
12/1/12,MORELOS,TOTAL Premium,14916
12/1/12,MORELOS,TOTAL Diesel,18466
12/1/12,NAYARIT,TOTAL Magna,19051
12/1/12,NAYARIT,TOTAL Premium,5345
12/1/12,NAYARIT,TOTAL Diesel,7007
12/1/12,NUEVO LEON,TOTAL Magna,195853
12/1/12,NUEVO LEON,TOTAL Premium,35539
12/1/12,NUEVO LEON,TOTAL Diesel,126866
12/1/12,OAXACA,TOTAL Magna,64987
12/1/12,OAXACA,TOTAL Premium,9549
12/1/12,OAXACA,TOTAL Diesel,28215
12/1/12,PUEBLA,TOTAL Magna,152414
12/1/12,PUEBLA,TOTAL Premium,18219
12/1/12,PUEBLA,TOTAL Diesel,64324
12/1/12,QUERETARO,TOTAL Magna,98724
12/1/12,QUERETARO,TOTAL Premium,12171
12/1/12,QUERETARO,TOTAL Diesel,59058
12/1/12,SAN LUIS POTOSI,TOTAL Magna,79803
12/1/12,SAN LUIS POTOSI,TOTAL Premium,8556
12/1/12,SAN LUIS POTOSI,TOTAL Diesel,52193
12/1/12,SINALOA,TOTAL Magna,122308
12/1/12,SINALOA,TOTAL Premium,21400
12/1/12,SINALOA,TOTAL Diesel,87311
12/1/12,SONORA,TOTAL Magna,108485
12/1/12,SONORA,TOTAL Premium,8498
12/1/12,SONORA,TOTAL Diesel,87503
12/1/12,TABASCO,TOTAL Magna,82191
12/1/12,TABASCO,TOTAL Premium,12585
12/1/12,TABASCO,TOTAL Diesel,43099
12/1/12,TAMAULIPAS,TOTAL Magna,172984
12/1/12,TAMAULIPAS,TOTAL Premium,55888
12/1/12,TAMAULIPAS,TOTAL Diesel,89435
12/1/12,VERACRUZ,TOTAL Magna,191834
12/1/12,VERACRUZ,TOTAL Premium,71718
12/1/12,VERACRUZ,TOTAL Diesel,205118
12/1/12,YUCATAN,TOTAL Magna,114680
12/1/12,YUCATAN,TOTAL Premium,17032
12/1/12,YUCATAN,TOTAL Diesel,83962
12/1/12,ZACATECAS,TOTAL Magna,42442
12/1/12,ZACATECAS,TOTAL Premium,0
12/1/12,ZACATECAS,TOTAL Diesel,15413
1/1/13,AGUASCALIENTES,TOTAL Magna,52917
1/1/13,AGUASCALIENTES,TOTAL Premium,8031
1/1/13,AGUASCALIENTES,TOTAL Diesel,24247
1/1/13,BAJA CALIFORNIA,TOTAL Magna,155895
1/1/13,BAJA CALIFORNIA,TOTAL Premium,27684
1/1/13,BAJA CALIFORNIA,TOTAL Diesel,63492
1/1/13,BAJA CALIFORNIA SUR,TOTAL Magna,21646
1/1/13,BAJA CALIFORNIA SUR,TOTAL Premium,3683
1/1/13,BAJA CALIFORNIA SUR,TOTAL Diesel,12690
1/1/13,CAMPECHE,TOTAL Magna,17335
1/1/13,CAMPECHE,TOTAL Premium,2938
1/1/13,CAMPECHE,TOTAL Diesel,5783
1/1/13,CHIAPAS,TOTAL Magna,86487
1/1/13,CHIAPAS,TOTAL Premium,11437
1/1/13,CHIAPAS,TOTAL Diesel,30735
1/1/13,COAHUILA,TOTAL Magna,64606
1/1/13,COAHUILA,TOTAL Premium,10450
1/1/13,COAHUILA,TOTAL Diesel,61059
1/1/13,CHIHUAHUA,TOTAL Magna,133611
1/1/13,CHIHUAHUA,TOTAL Premium,14538
1/1/13,CHIHUAHUA,TOTAL Diesel,83477
1/1/13,COLIMA,TOTAL Magna,74191
1/1/13,COLIMA,TOTAL Premium,12071
1/1/13,COLIMA,TOTAL Diesel,44780
1/1/13,MEXICO CITY,TOTAL Magna,419891
1/1/13,MEXICO CITY,TOTAL Premium,64542
1/1/13,MEXICO CITY,TOTAL Diesel,127862
1/1/13,DURANGO,TOTAL Magna,78440
1/1/13,DURANGO,TOTAL Premium,12432
1/1/13,DURANGO,TOTAL Diesel,64898
1/1/13,GUANAJUATO,TOTAL Magna,150509
1/1/13,GUANAJUATO,TOTAL Premium,13996
1/1/13,GUANAJUATO,TOTAL Diesel,81013
1/1/13,GUERRERO,TOTAL Magna,54439
1/1/13,GUERRERO,TOTAL Premium,12792
1/1/13,GUERRERO,TOTAL Diesel,20156
1/1/13,HIDALGO,TOTAL Magna,96857
1/1/13,HIDALGO,TOTAL Premium,15160
1/1/13,HIDALGO,TOTAL Diesel,63065
